,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_fiblr__bin_num_percent,param_fiblr__eta,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
17,1338.1518366575242,5.898777768622407,11.095608520507813,0.2538110139639765,1,0.01,"{'fiblr__bin_num_percent': 1, 'fiblr__eta': 0.01}",0.721958174904943,0.7264733840304183,0.7214828897338403,0.7236216730038023,0.7290874524714829,0.7618821292775665,0.6927281368821293,0.6789448669201521,0.7017585551330798,0.6955798479087453,0.715351711026616,0.022450068769678717,1,0.7533798056611745,0.7552545416138572,0.7568916349809885,0.7559938741022392,0.7546472327841149,0.7502112378538234,0.7545944233206591,0.7597697507393325,0.758159062103929,0.759241656104774,0.7558143219264892,0.002730708878819382
13,1283.7263783931733,3.604439596399221,9.26805624961853,0.22066723116675635,0.1,0.01,"{'fiblr__bin_num_percent': 0.1, 'fiblr__eta': 0.01}",0.7048479087452472,0.7179182509505704,0.7029467680608364,0.7181558935361216,0.7126901140684411,0.7545152091254753,0.6777566539923955,0.6677756653992395,0.6936787072243346,0.6820342205323194,0.7032319391634981,0.023679697460569114,2,0.7457488381918039,0.7459600760456274,0.7451679340937896,0.7464617659484579,0.7453263624841572,0.7402830587241234,0.7489702154626109,0.7508713561470215,0.7512938318546684,0.7488117870722434,0.7468895226024503,0.0030769795407497905
18,1340.2431826353072,6.382422479919833,11.041623187065124,0.18413884572584444,1,0.1,"{'fiblr__bin_num_percent': 1, 'fiblr__eta': 0.1}",0.7366920152091255,0.7383555133079848,0.6494771863117871,0.7276615969581749,0.7355038022813688,0.7694866920152091,0.6511406844106464,0.651615969581749,0.6637357414448669,0.6951045627376425,0.7018773764258555,0.0427272182871774,3,0.7608523447401775,0.7583702999577524,0.6703897338403042,0.7608523447401775,0.7618821292775665,0.7581326573722011,0.6793145331643431,0.6792617237008872,0.6776510350654837,0.7658956485002112,0.7272602450359105,0.041433256026815274
14,1284.1956640005112,5.329133061997663,9.206944274902344,0.08667655372540609,0.1,0.1,"{'fiblr__bin_num_percent': 0.1, 'fiblr__eta': 0.1}",0.7250475285171103,0.6302281368821293,0.717680608365019,0.721958174904943,0.7288498098859315,0.7597433460076045,0.6000475285171103,0.6447243346007605,0.6547053231939164,0.6848859315589354,0.686787072243346,0.04926658076359275,4,0.7541455428812843,0.6613065061258978,0.7564427545416138,0.7520331643430502,0.7535118293198141,0.7511882129277566,0.6667986903253063,0.6731622306717364,0.6676964512040557,0.7585815378115758,0.7194866920152092,0.04278610410008964
19,1336.6405946016312,7.113493599556224,11.140172243118286,0.25415954002416413,1,1,"{'fiblr__bin_num_percent': 1, 'fiblr__eta': 1}",0.6432984790874525,0.7388307984790875,0.6528041825095057,0.6684885931558935,0.7305133079847909,0.6817965779467681,0.6810836501901141,0.6706273764258555,0.6568441064638784,0.6525665399239544,0.6776853612167301,0.03091803101751515,5,0.6752746092099704,0.7603770595690748,0.6694391634980988,0.6768852978453739,0.7607203210815379,0.6727925644275454,0.7562579214195184,0.7586871567384875,0.6707594000844952,0.6811628643852978,0.70823563582594,0.04158475667056062
15,1284.750231194496,7.770607993781947,9.144888305664063,0.08463566250952063,0.1,1,"{'fiblr__bin_num_percent': 0.1, 'fiblr__eta': 1}",0.6468631178707225,0.6302281368821293,0.7153041825095057,0.6247623574144486,0.6309410646387833,0.6423479087452472,0.6751425855513308,0.6798954372623575,0.6922528517110266,0.6749049429657795,0.661264258555133,0.028959886405193546,6,0.6711290663286861,0.6650823827629911,0.7528781157583438,0.6664818335445711,0.668673426277989,0.6692015209125475,0.7480196451204055,0.761723700887199,0.7477027883396705,0.7542511618081961,0.71051436417406,0.04258070167374438
9,1196.7103884220123,5.97763721366595,6.174267578125,0.12176683611009051,0.01,0.01,"{'fiblr__bin_num_percent': 0.01, 'fiblr__eta': 0.01}",0.6651615969581749,0.6796577946768061,0.6447243346007605,0.6822718631178707,0.6787072243346007,0.6986692015209125,0.651615969581749,0.6233365019011406,0.6482889733840305,0.6364068441064639,0.660884030418251,0.022557026208981434,7,0.685361216730038,0.6859949302915083,0.6868398817068019,0.6885297845373891,0.6917247570764681,0.6831696239966202,0.6942596113223489,0.6960815378115758,0.6902460920997042,0.6888994507815801,0.6891106886354035,0.0038448408509617303
10,1195.5782415866852,6.179319854105534,6.214628219604492,0.19692422373083251,0.01,0.1,"{'fiblr__bin_num_percent': 0.01, 'fiblr__eta': 0.1}",0.6765684410646388,0.6768060836501901,0.6518536121673004,0.688212927756654,0.6872623574144486,0.6960551330798479,0.5767585551330798,0.6299904942965779,0.656606463878327,0.6352186311787072,0.6575332699619771,0.03443398423193088,8,0.6963455851288551,0.6905629488804393,0.6917511618081961,0.6935730882974229,0.6969000844951415,0.6884241656104774,0.5970637938318547,0.701705745669624,0.6933090409801437,0.6962399662019434,0.6845875580904098,0.029389821136858257
16,1340.4560119628907,9.299487639422777,11.057940196990966,0.13861296770071974,1,0.001,"{'fiblr__bin_num_percent': 1, 'fiblr__eta': 0.001}",0.6449619771863118,0.6658745247148289,0.6499524714828897,0.6625475285171103,0.660884030418251,0.652328897338403,0.6473384030418251,0.6399714828897338,0.660171102661597,0.6596958174904943,0.6543726235741445,0.008201389585598105,9,0.6756970849176173,0.6867078580481623,0.6832752429235319,0.6873151668779045,0.683565694972539,0.6769117025771019,0.6894011406844106,0.689982044782425,0.6878960709759189,0.6925168990283058,0.6853268905787916,0.005227684114724884
12,1283.0538658857345,5.416470719578781,9.290466356277467,0.25990230651518675,0.1,0.001,"{'fiblr__bin_num_percent': 0.1, 'fiblr__eta': 0.001}",0.6330798479087453,0.6637357414448669,0.6359315589353612,0.6661121673003803,0.6542300380228137,0.653041825095057,0.6418726235741445,0.6456749049429658,0.651615969581749,0.6425855513307985,0.6487880228136882,0.010427311470821918,10,0.6777038445289396,0.6809516265314745,0.6817173637515843,0.676489226869455,0.6930978031263202,0.675063371356147,0.6840409801436418,0.6858893113645965,0.6966360371778623,0.688925855513308,0.6840515420363328,0.006787250902329042
11,1193.998122239113,3.8083164962560425,6.215501356124878,0.21081555257366597,0.01,1,"{'fiblr__bin_num_percent': 0.01, 'fiblr__eta': 1}",0.6696768060836502,0.6768060836501901,0.6413973384030418,0.688212927756654,0.6827471482889734,0.6898764258555133,0.5522813688212928,0.6290399239543726,0.6299904942965779,0.5663022813688213,0.6426330798479087,0.04706772830426057,11,0.6894803548795945,0.6854932403886776,0.6887938318546684,0.6919888043937473,0.6895067596113224,0.6866814533164343,0.5878749471905366,0.7005175327418673,0.6750105618926912,0.5924165610477398,0.668776404731728,0.03977460608686014
7,1179.7098234176635,7.347136658603038,5.558225464820862,0.15799812767185095,0.001,1,"{'fiblr__bin_num_percent': 0.001, 'fiblr__eta': 1}",0.6259505703422054,0.6651615969581749,0.6126425855513308,0.6342680608365019,0.658032319391635,0.685361216730038,0.6240494296577946,0.592680608365019,0.6240494296577946,0.6102661596958175,0.6332461977186312,0.02677780654351857,12,0.6379119138149556,0.6348225602027884,0.6390209125475285,0.6368821292775665,0.6332382762991128,0.6293567807351077,0.6388888888888888,0.6410804816223067,0.6391793409378961,0.6402883396704689,0.6370669623996619,0.0034347674510543684
5,1187.8062356710434,9.716954885376582,5.734263229370117,0.38390042553934844,0.001,0.01,"{'fiblr__bin_num_percent': 0.001, 'fiblr__eta': 0.01}",0.6254752851711026,0.6653992395437263,0.6107414448669202,0.6354562737642585,0.6582699619771863,0.686787072243346,0.6259505703422054,0.5865019011406845,0.6188212927756654,0.5986216730038023,0.6312024714828898,0.029498797274580893,13,0.6369877482044782,0.6341624419095901,0.6371461765948458,0.6358523447401775,0.6341096324461344,0.6324989438107309,0.638149556400507,0.6410804816223067,0.6387040557667935,0.6406051964512041,0.6369296577946768,0.0026800685638275726
1,1199.0736573934555,2.8563606569331257,5.536730694770813,0.22527542373409948,0,0.01,"{'fiblr__bin_num_percent': 0, 'fiblr__eta': 0.01}",0.6349809885931559,0.6480513307984791,0.5960076045627376,0.6375950570342205,0.6532794676806084,0.686787072243346,0.6304657794676806,0.590541825095057,0.6131178707224335,0.6076520912547528,0.6298479087452471,0.027698199099246975,14,0.6362484157160964,0.6360635825940009,0.6413973384030418,0.6365124630333756,0.6335551330798479,0.63136354034643,0.6369349387410224,0.6371461765948458,0.6362484157160964,0.6388096746937051,0.6364279678918463,0.0025543299319430186
6,1181.0478011369705,7.044277446592457,5.66350679397583,0.300700006904831,0.001,0.1,"{'fiblr__bin_num_percent': 0.001, 'fiblr__eta': 0.1}",0.6297528517110266,0.6656368821292775,0.6157319391634981,0.6345057034220533,0.6592205323193916,0.6905893536121673,0.625,0.5922053231939164,0.623574144486692,0.5282794676806084,0.6264496197718631,0.04211244538774068,15,0.6400506970849176,0.636723700887199,0.6406316011829319,0.6387040557667935,0.6365388677651035,0.6332910857625687,0.6406580059146599,0.643826573722011,0.6408164343050274,0.5332699619771863,0.6284510984368399,0.03184819619786533
8,1196.4224759101867,4.9824602343075295,6.214217662811279,0.20708948954778852,0.01,0.001,"{'fiblr__bin_num_percent': 0.01, 'fiblr__eta': 0.001}",0.6223859315589354,0.5986216730038023,0.5995722433460076,0.6261882129277566,0.6280893536121673,0.6209600760456274,0.6169201520912547,0.5938688212927756,0.5952946768060836,0.6095532319391636,0.6111454372623574,0.012698233151287335,16,0.6380703422053232,0.6182139839459231,0.6440114068441065,0.6247095479509929,0.6439057879171948,0.6322877059569075,0.6443546683565695,0.6291719476130122,0.623574144486692,0.634241656104774,0.6332541191381498,0.008871787107647631
4,1195.8787142753602,5.353032918544777,5.755841898918152,0.45045758789264334,0.001,0.001,"{'fiblr__bin_num_percent': 0.001, 'fiblr__eta': 0.001}",0.6007604562737643,0.6333174904942965,0.594819391634981,0.6074144486692015,0.6162072243346007,0.6592205323193916,0.6162072243346007,0.5636882129277566,0.5974334600760456,0.5812737642585551,0.6070342205323194,0.025309816743252715,17,0.6081801858893113,0.6062526404731728,0.6089987325728771,0.6021599070553443,0.6013413603717787,0.5998626953950148,0.6262410223912125,0.6108998732572877,0.6135931558935361,0.6078369243768483,0.6085366497676384,0.007199425755712226
2,1197.67659740448,3.088048672209629,5.595347666740418,0.4334254472565973,0,0.1,"{'fiblr__bin_num_percent': 0, 'fiblr__eta': 0.1}",0.5979087452471483,0.6105038022813688,0.5677281368821293,0.6259505703422054,0.6081273764258555,0.6019486692015209,0.6162072243346007,0.5971958174904943,0.5895912547528517,0.6028992395437263,0.6018060836501901,0.015013746249460997,18,0.6028200253485425,0.5993874102239122,0.600496408956485,0.610767849598648,0.6152302492606675,0.5978559357836924,0.616497676383608,0.6174746514575412,0.6009452893958598,0.6059093789607097,0.6067384875369666,0.007213579405832766
3,1194.155872297287,6.805662931615179,5.674327063560486,0.5512985804692621,0,1,"{'fiblr__bin_num_percent': 0, 'fiblr__eta': 1}",0.5760456273764258,0.5857889733840305,0.5579847908745247,0.5950570342205324,0.5793726235741445,0.5812737642585551,0.5929182509505704,0.5807984790874525,0.5865019011406845,0.5817490494296578,0.5817490494296578,0.00972013371493232,19,0.5862642585551331,0.585604140261935,0.5866075200675961,0.5840990705534431,0.5852080692860161,0.5826732150401351,0.5865019011406845,0.5893536121673004,0.585604140261935,0.5861058301647655,0.5858021757498945,0.0016486049640474074
0,1200.7206647634507,2.6965051162030997,5.4596251249313354,0.25142668462215245,0,0.001,"{'fiblr__bin_num_percent': 0, 'fiblr__eta': 0.001}",0.5442015209125475,0.5753326996197718,0.49809885931558934,0.5836501901140685,0.5967205323193916,0.596958174904943,0.5515684410646388,0.5651140684410646,0.5722433460076045,0.5380228136882129,0.5621910646387833,0.028761439454459636,20,0.5593314321926489,0.5558460076045627,0.5603876214617659,0.5558196028728348,0.5524133924799324,0.5497729193071398,0.5572190536544148,0.5918356569497254,0.582382762991128,0.5641106886354035,0.5629119138149556,0.012852293705596695
